scenario,model,step,protection_share,capability,output_proxy
open_exposure,fixed,33,0.007946081027853824,0.62,0.6154548416520677
open_exposure,fixed,34,0.007950110101673694,0.62,0.6154525370218427
open_exposure,fixed,35,0.007945630135001108,0.62,0.6154550995627793
open_exposure,fixed,36,0.007943990339796375,0.62,0.6154560375256365
open_exposure,fixed,37,0.007940027882844133,0.62,0.6154583040510132
open_exposure,fixed,38,0.007960866770350265,0.62,0.6154463842073596
open_exposure,fixed,39,0.007951770360560237,0.62,0.6154515873537595
open_exposure,fixed,40,0.00794568683762215,0.62,0.6154550671288801
open_exposure,fixed,41,0.007956855960578968,0.62,0.6154486783905488
open_exposure,fixed,42,0.007950574343128725,0.62,0.6154522714757303
open_exposure,fixed,43,0.007944189443644094,0.62,0.6154559236382355
open_exposure,fixed,44,0.007954405613296585,0.62,0.6154500799891943
open_exposure,fixed,45,0.007955533607750788,0.62,0.6154494347763666
open_exposure,fixed,46,0.007957177184586103,0.62,0.6154484946504167
open_exposure,fixed,47,0.007951860740044961,0.62,0.6154515356566943
open_exposure,fixed,48,0.007957669050796153,0.62,0.6154482133029446
open_exposure,fixed,49,0.007952234131367909,0.62,0.6154513220768576
open_exposure,fixed,50,0.007946514564218608,0.62,0.6154545936692669
open_exposure,fixed,51,0.007944999526820965,0.62,0.6154554602706584
open_exposure,fixed,52,0.007960124417445032,0.62,0.6154468088332214
open_exposure,fixed,53,0.00795481069735513,0.62,0.6154498482811128
open_exposure,fixed,54,0.007954282570477023,0.62,0.6154501503696871
open_exposure,fixed,55,0.007957116742041795,0.62,0.6154485292235521
open_exposure,fixed,56,0.007946848806816885,0.62,0.6154544024825007
open_exposure,fixed,57,0.007942558925515878,0.62,0.6154568562946049
open_exposure,fixed,58,0.007950009670936896,0.62,0.6154525944682241
open_exposure,fixed,59,0.007938625991525583,0.62,0.6154591059328474
open_exposure,fixed,60,0.007947974796118069,0.62,0.6154537584166204
open_exposure,fixed,61,0.007951900716214204,0.62,0.6154515127903255
open_exposure,fixed,62,0.007947064088855158,0.62,0.6154542793411748
open_exposure,fixed,63,0.007959964240552193,0.62,0.6154469004544042
open_exposure,fixed,64,0.007958018424262383,0.62,0.6154480134613219
open_exposure,fixed,65,0.007951484195388162,0.62,0.615451751040238
open_exposure,fixed,66,0.007947752985857356,0.62,0.6154538852920896
open_exposure,fixed,67,0.00794099059310025,0.62,0.6154577533807466
open_exposure,fixed,68,0.007958809263325574,0.62,0.6154475611013778
open_exposure,fixed,69,0.007952045700629145,0.62,0.6154514298592402
open_exposure,fixed,70,0.007954595808315422,0.62,0.6154499711976436
open_exposure,fixed,71,0.007941437720136986,0.62,0.6154574976240816
open_exposure,fixed,72,0.007947373858230303,0.62,0.6154541021530923
open_exposure,fixed,73,0.007950050843710237,0.62,0.6154525709173977
open_exposure,fixed,74,0.007946970508117874,0.62,0.6154543328693566
open_exposure,fixed,75,0.007941859219130671,0.62,0.6154572565266573
open_exposure,fixed,76,0.007942651414626816,0.62,0.6154568033908334
open_exposure,fixed,77,0.007956716080780338,0.62,0.6154487584017937
open_exposure,fixed,78,0.007954915524469296,0.62,0.6154497883200035
open_exposure,fixed,79,0.007960712542076837,0.62,0.6154464724259321
open_exposure,fixed,80,0.00794972352537088,0.62,0.6154527581434879
open_exposure,fixed,81,0.007950567708073118,0.62,0.6154522752709822
open_exposure,fixed,82,0.007947985981387016,0.62,0.6154537520186466
open_exposure,fixed,83,0.007957457450429582,0.62,0.6154483343383542
open_exposure,fixed,84,0.007948413292575585,0.62,0.6154535075966467
open_exposure,fixed,85,0.007954237397988428,0.62,0.6154501762083506
open_exposure,fixed,86,0.007936960552635234,0.62,0.6154600585638926
open_exposure,fixed,87,0.007941372841180329,0.62,0.6154575347348449
open_exposure,fixed,88,0.007955523657819196,0.62,0.6154494404677274
open_exposure,fixed,89,0.007945985175655897,0.62,0.6154548964795248
open_exposure,fixed,90,0.007939543660987742,0.62,0.615458581025915
open_exposure,fixed,91,0.007938006978497482,0.62,0.6154594600082994
open_exposure,fixed,92,0.007942147626571859,0.62,0.6154570915576009
open_exposure,fixed,93,0.007941113828842623,0.62,0.615457682889902
open_exposure,fixed,94,0.00795113212833114,0.62,0.6154519524225947
open_exposure,fixed,95,0.00794775296098086,0.62,0.615453885306319
open_exposure,fixed,96,0.00793669631682455,0.62,0.6154602097067764
open_exposure,fixed,97,0.007940463745459172,0.62,0.6154580547375974
open_exposure,fixed,98,0.007942051624959234,0.62,0.6154571464705233
open_exposure,fixed,99,0.007946273383245795,0.62,0.6154547316247834
open_exposure,fixed,100,0.00795368125489558,0.62,0.6154504943221998
open_exposure,fixed,101,0.007959071796521324,0.62,0.6154474109323899
open_exposure,fixed,102,0.00794763582494505,0.62,0.6154539523081314
open_exposure,fixed,103,0.007943016676857604,0.62,0.6154565944608374
open_exposure,fixed,104,0.007943911032073512,0.62,0.6154560828896539
open_exposure,fixed,105,0.007937541592845616,0.62,0.6154597262088923
open_exposure,fixed,106,0.007949223084858147,0.62,0.6154530443954611
open_exposure,fixed,107,0.007950399329263847,0.62,0.6154523715836611
open_exposure,fixed,108,0.007944993195388527,0.62,0.6154554638922377
open_exposure,fixed,109,0.007948924305370999,0.62,0.6154532152973278
open_exposure,fixed,110,0.007938450793383659,0.62,0.6154592061461845
open_exposure,fixed,111,0.007940398258455283,0.62,0.6154580921961635
open_exposure,fixed,112,0.00794705980217438,0.62,0.6154542817931563
open_exposure,fixed,113,0.007955946285860624,0.62,0.6154491987244877
open_exposure,fixed,114,0.007947647991544944,0.62,0.6154539453488362
open_exposure,fixed,115,0.007955879769748748,0.62,0.6154492367717037
open_exposure,fixed,116,0.00794443970455265,0.62,0.6154557804889959
open_exposure,fixed,117,0.007943875409920809,0.62,0.6154561032655252
open_exposure,fixed,118,0.007960211874257309,0.62,0.6154467588079248
open_exposure,fixed,119,0.007942002365472182,0.62,0.6154571746469499
open_exposure,fixed,120,0.007952042990772039,0.62,0.6154514314092784
sequenced_transition,endogenous,0,0.3,0.62,0.55208
sequenced_transition,endogenous,1,0.29074562541897603,0.6124919528603786,0.5488508130371842
sequenced_transition,endogenous,2,0.2823446023816894,0.6052268183752102,0.5454827923575244
sequenced_transition,endogenous,3,0.2774005111381012,0.5983992042627535,0.5416028573928795
sequenced_transition,endogenous,4,0.27438690754485157,0.591751475797307,0.5374041839220843
sequenced_transition,endogenous,5,0.27182274199916934,0.5851238713985145,0.5331052079081382
sequenced_transition,endogenous,6,0.2705903050470679,0.5795333529300006,0.5292770337856018
sequenced_transition,endogenous,7,0.2713017656415388,0.5741044982017245,0.5252211003418632
sequenced_transition,endogenous,8,0.27295126321274854,0.5681942404807468,0.5206504291041082
sequenced_transition,endogenous,9,0.2755253523764366,0.5627147136919622,0.5162476091805865
sequenced_transition,endogenous,10,0.27888785953138434,0.557200591662292,0.5117282445461094
sequenced_transition,endogenous,11,0.2838487100522505,0.5516748208334811,0.5069843011299708
sequenced_transition,endogenous,12,0.2901463705743261,0.5460964381549189,0.5020821303703332
sequenced_transition,endogenous,13,0.2972529738416428,0.5406936049557179,0.4972595816809177
sequenced_transition,endogenous,14,0.30614706997126107,0.5345858540101164,0.4917877479515497
sequenced_transition,endogenous,15,0.3171212011833824,0.5287124390260574,0.486305723176872
sequenced_transition,endogenous,16,0.32935806793692113,0.5229485840696518,0.48088842848502816
sequenced_transition,endogenous,17,0.34297382770054213,0.5165732737442287,0.4750507758985776
sequenced_transition,endogenous,18,0.35787446198910194,0.5101545007186604,0.46922242153496185
sequenced_transition,endogenous,19,0.37404815504398586,0.5028296569586933,0.4629055177877034
sequenced_transition,endogenous,20,0.39299538253838917,0.4958544582098269,0.4567633262955914
sequenced_transition,endogenous,21,0.41484253993560916,0.4883644502242929,0.45035863435981494
sequenced_transition,endogenous,22,0.4369708448147713,0.48022204691321024,0.44386500085334807
sequenced_transition,endogenous,23,0.4624670450588947,0.4716639218909387,0.4372985847411342
sequenced_transition,endogenous,24,0.4894460463185903,0.4626069165217668,0.43086033054486395
sequenced_transition,endogenous,25,0.5183891292205262,0.4534444187991629,0.424784513121628
sequenced_transition,endogenous,26,0.5483441294852436,0.4432562614961276,0.4187452408773549
sequenced_transition,endogenous,27,0.5806816356476829,0.43285448339394533,0.41307774284548165
sequenced_transition,endogenous,28,0.6145637574508851,0.42222401248827346,0.40795827208106156
sequenced_transition,endogenous,29,0.6477788157833952,0.41085158960512075,0.40322853042336154
sequenced_transition,endogenous,30,0.6806286278022429,0.39905592503203835,0.3990728507685367
sequenced_transition,endogenous,31,0.7147514145913777,0.3869936001653734,0.39556142443571446
sequenced_transition,endogenous,32,0.7485631561721426,0.3742490089870776,0.3925651485673229
sequenced_transition,endogenous,33,0.779736795298151,0.3614448299029041,0.39032897706075964
sequenced_transition,endogenous,34,0.8087514191374136,0.34795692667106404,0.38855434515956166
sequenced_transition,endogenous,35,0.836163003787822,0.33460739549185703,0.3873759839192115
sequenced_transition,endogenous,36,0.8606137647577773,0.3213401767571868,0.3866800901000729
sequenced_transition,endogenous,37,0.8824984973032346,0.3081781295520012,0.3863996006025354
sequenced_transition,endogenous,38,0.9015232300844691,0.2952077268327695,0.3863560007413499
sequenced_transition,endogenous,39,0.9183711114233745,0.28211742934644324,0.386546058681236
sequenced_transition,endogenous,40,0.9323801328315712,0.2694932838321097,0.2526269299188175
sequenced_transition,endogenous,41,0.8748522396805708,0.2618322384000295,0.25409040980597597
sequenced_transition,endogenous,42,0.7893457177138736,0.25640782164583575,0.25571354370739213
sequenced_transition,endogenous,43,0.675798697041011,0.25438220287850116,0.25764341096837173
sequenced_transition,endogenous,44,0.5426438426226298,0.25543563051121204,0.26007863892869426
sequenced_transition,endogenous,45,0.40678467190208006,0.2614391355321373,0.26486347746494504
sequenced_transition,endogenous,46,0.28532072043718965,0.2716292295680167,0.2729051727596735
sequenced_transition,endogenous,47,0.1884434430080116,0.28532196772003765,0.2846509670429012
sequenced_transition,endogenous,48,0.11913107142308331,0.3024969668910909,0.30052012953330415
sequenced_transition,endogenous,49,0.0737344564363506,0.32147133349089096,0.3190410336845385
sequenced_transition,endogenous,50,0.04600343378728541,0.34132145721391355,0.3388578066345407
sequenced_transition,endogenous,51,0.029907158389293708,0.36214667575073295,0.3597995285990494
sequenced_transition,endogenous,52,0.02087999586167533,0.38324130167713205,0.38102416158564983
sequenced_transition,endogenous,53,0.01595755797549785,0.4041639930302442,0.40201399718780495
sequenced_transition,endogenous,54,0.013405740605105028,0.42524114898098747,0.4230687024143155
sequenced_transition,endogenous,55,0.012011380932812891,0.44636336002027893,0.4441080169154207
sequenced_transition,endogenous,56,0.011210671403793953,0.4669051498851045,0.46453849314692097
sequenced_transition,endogenous,57,0.010769645150848488,0.4873387596024818,0.48482902323755384
sequenced_transition,endogenous,58,0.010468988740133873,0.5076600398954207,0.5049988446090257
sequenced_transition,endogenous,59,0.010213768021105338,0.5270920548438761,0.524289872201145
sequenced_transition,endogenous,60,0.01000629217744115,0.5465563707013417,0.5436125132369668
sequenced_transition,endogenous,61,0.009875302861339438,0.5664423625367643,0.5633379335583534
sequenced_transition,endogenous,62,0.009710095051457738,0.5855671723373903,0.5823278819434794
sequenced_transition,endogenous,63,0.009585652615216595,0.6049521771249019,0.6015673221580644
sequenced_transition,endogenous,64,0.009463410878502658,0.6236379426292104,0.6201181457732375
sequenced_transition,endogenous,65,0.00935391670610478,0.6421146049492139,0.6384619913488326
sequenced_transition,endogenous,66,0.009238531262426788,0.6606242668637734,0.6568449470157427
sequenced_transition,endogenous,67,0.009112795127345412,0.6785028842270122,0.6746115509529137
sequenced_transition,endogenous,68,0.009021941578795298,0.6963823406025558,0.6923686439230916
sequenced_transition,endogenous,69,0.008928678233972085,0.7142830791439614,0.7101493360811134
sequenced_transition,endogenous,70,0.00886351168070014,0.7317990642041792,0.7275401617532508
sequenced_transition,endogenous,71,0.008774753613415592,0.7489900679111887,0.7446220810865715
sequenced_transition,endogenous,72,0.00869553976151495,0.7660286125375053,0.7615507825741081
sequenced_transition,endogenous,73,0.008624674470714681,0.7828751653445669,0.7782875841410614
sequenced_transition,endogenous,74,0.008535633276434989,0.7993540350094118,0.7946727592872909
sequenced_transition,endogenous,75,0.008463878899412374,0.8156149422098703,0.8108355673389398
sequenced_transition,endogenous,76,0.008398146236680934,0.8318446672838733,0.8269648996249422
sequenced_transition,endogenous,77,0.008341101722391239,0.8478227276179524,0.8428419488019795
sequenced_transition,endogenous,78,0.008270505902734733,0.8636100415066963,0.8585404863360634
sequenced_transition,endogenous,79,0.008220822603229979,0.8794224264737427,0.8742530077487045
sequenced_transition,endogenous,80,0.008184500954901199,0.8944820479885589,0.8877193388878065
sequenced_transition,endogenous,81,0.007508744409274137,0.9102189180000313,0.9038938195192354
sequenced_transition,endogenous,82,0.0073635752463532475,0.9257357713655174,0.9194178552501936
sequenced_transition,endogenous,83,0.007311659601693813,0.9405255973971814,0.9341436559824717
sequenced_transition,endogenous,84,0.007281592046655465,0.9535282252409938,0.9470770817759763
sequenced_transition,endogenous,85,0.007249887469660474,0.9656492881328193,0.9591377779386523
sequenced_transition,endogenous,86,0.007227109233740426,0.9760229290103583,0.9694563449946767
sequenced_transition,endogenous,87,0.007218017352306571,0.9847039605278378,0.9780824475347927
sequenced_transition,endogenous,88,0.007201068512736469,0.9910942243587961,0.9844417149791895
sequenced_transition,endogenous,89,0.007186758710886671,0.9953907413250992,0.9887203161323391
sequenced_transition,endogenous,90,0.007184064413768629,0.9981570368871489,0.9914690631777374
sequenced_transition,endogenous,91,0.007178239385070746,0.9994355389687674,0.9927437545540222
sequenced_transition,endogenous,92,0.00717333963452892,0.9998055131216617,0.9931156489183398
sequenced_transition,endogenous,93,0.007171943955724653,0.9998787788672195,0.9931896712535387
sequenced_transition,endogenous,94,0.007168022503349027,0.9999392952092111,0.9932533955469515
sequenced_transition,endogenous,95,0.007170389025261625,1.0,0.993311461117236
sequenced_transition,endogenous,96,0.007175019834826404,1.0,0.993307141498074
sequenced_transition,endogenous,97,0.007177095448550969,1.0,0.9933052053655916
sequenced_transition,endogenous,98,0.007174300924357865,1.0,0.993307812097759
sequenced_transition,endogenous,99,0.0071710648450836025,1.0,0.993310830712506
sequenced_transition,endogenous,100,0.007177236709291051,1.0,0.9933050735975734
sequenced_transition,endogenous,101,0.007170010740813892,1.0,0.9933118139809688
sequenced_transition,endogenous,102,0.0071747574853877494,1.0,0.9933073862176303
sequenced_transition,endogenous,103,0.007174123948321919,1.0,0.9933079771810053
sequenced_transition,endogenous,104,0.007166912087431622,1.0,0.9933147044048438
sequenced_transition,endogenous,105,0.007172662661853575,1.0,0.993309340269023
sequenced_transition,endogenous,106,0.007164219799309542,1.0,0.993317215771204
sequenced_transition,endogenous,107,0.007174963725158053,1.0,0.9933071938371726
sequenced_transition,endogenous,108,0.007173133967434338,1.0,0.9933089006351773
sequenced_transition,endogenous,109,0.007168064133886373,1.0,0.9933136297759108
sequenced_transition,endogenous,110,0.00717322213031139,1.0,0.9933088183968456
sequenced_transition,endogenous,111,0.007171510792719775,1.0,0.993310414732551
sequenced_transition,endogenous,112,0.007166517518097439,1.0,0.9933150724591188
sequenced_transition,endogenous,113,0.0071683630997739865,1.0,0.9933133509005309
sequenced_transition,endogenous,114,0.007171141411250733,1.0,0.9933107592915853
sequenced_transition,endogenous,115,0.007170805501458113,1.0,0.9933110726282399
sequenced_transition,endogenous,116,0.007176184266097117,1.0,0.9933060553165846
sequenced_transition,endogenous,117,0.007166534790899237,1.0,0.9933150563470492
sequenced_transition,endogenous,118,0.007169105863401161,1.0,0.9933126580506194
sequenced_transition,endogenous,119,0.007170746186016953,1.0,0.9933111279576834
sequenced_transition,endogenous,120,0.007180232105067662,1.0,0.9933022794923929
sequenced_transition,fixed,0,0.3,0.62,0.55208
sequenced_transition,fixed,1,0.29074562541897603,0.62,0.5541751904051438
sequenced_transition,fixed,2,0.2811933007804059,0.62,0.556337836703316
sequenced_transition,fixed,3,0.2714892396085939,0.62,0.5585348361526143
sequenced_transition,fixed,4,0.2634524064047533,0.62,0.5603543751899638
sequenced_transition,fixed,5,0.25596332811230704,0.62,0.5620499025153737
sequenced_transition,fixed,6,0.2484972183664183,0.62,0.5637402297618429
sequenced_transition,fixed,7,0.2418635506783353,0.62,0.5652420921264248
sequenced_transition,fixed,8,0.23533029351890242,0.62,0.5667212215473205
sequenced_transition,fixed,9,0.22824867559715822,0.62,0.5683244998448034
sequenced_transition,fixed,10,0.2229512591381966,0.62,0.5695238349311122
sequenced_transition,fixed,11,0.21627025618809734,0.62,0.5710364139990147
sequenced_transition,fixed,12,0.20945557129982614,0.62,0.5725792586577193
sequenced_transition,fixed,13,0.2039792656141461,0.62,0.5738190942649574
sequenced_transition,fixed,14,0.19779648922373508,0.62,0.5752188748397463
sequenced_transition,fixed,15,0.1926034491602462,0.62,0.5763945791101203
sequenced_transition,fixed,16,0.18827042223110896,0.62,0.5773755764068769
sequenced_transition,fixed,17,0.1832245855217053,0.62,0.578517953837886
sequenced_transition,fixed,18,0.17850865061864746,0.62,0.5795856414999382
sequenced_transition,fixed,19,0.17368401091779465,0.62,0.5806779399282113
sequenced_transition,fixed,20,0.1696471856110403,0.62,0.5815918771776605
sequenced_transition,fixed,21,0.16552698853187714,0.62,0.582524689796383
sequenced_transition,fixed,22,0.1619286917731606,0.62,0.5833393441825564
sequenced_transition,fixed,23,0.15833020939794926,0.62,0.5841540405923042
sequenced_transition,fixed,24,0.15514060512519448,0.62,0.5848761669996559
sequenced_transition,fixed,25,0.1516187895588051,0.62,0.5856735060438865
sequenced_transition,fixed,26,0.14834882054383766,0.62,0.5864138270288751
sequenced_transition,fixed,27,0.14549136583356428,0.62,0.5870607547752811
sequenced_transition,fixed,28,0.1436135348821385,0.62,0.5874858957026838
sequenced_transition,fixed,29,0.14134912903256344,0.62,0.5879985571870276
sequenced_transition,fixed,30,0.13903107445134516,0.62,0.5885233647442154
sequenced_transition,fixed,31,0.1368921796615384,0.62,0.5890076105246277
sequenced_transition,fixed,32,0.1343508880394686,0.62,0.5895829589478643
sequenced_transition,fixed,33,0.13239520233931787,0.62,0.5900257261903784
sequenced_transition,fixed,34,0.13060840879268298,0.62,0.5904302562493365
sequenced_transition,fixed,35,0.12869809570922386,0.62,0.5908627511314317
sequenced_transition,fixed,36,0.12685057878872308,0.62,0.5912810289622331
sequenced_transition,fixed,37,0.12492979979653873,0.62,0.5917158933260637
sequenced_transition,fixed,38,0.12423169763946264,0.62,0.5918739436544257
sequenced_transition,fixed,39,0.12283560332122383,0.62,0.5921900194080749
sequenced_transition,fixed,40,0.12129497907957079,0.62,0.575072339748927
sequenced_transition,fixed,41,0.052467944262873496,0.62,0.6005658734450317
sequenced_transition,fixed,42,0.025086410216521055,0.62,0.6107079936558006
sequenced_transition,fixed,43,0.014926352014687833,0.62,0.6144712792137597
sequenced_transition,fixed,44,0.011306313580580065,0.62,0.6158121414497532
sequenced_transition,fixed,45,0.010009360278201266,0.62,0.6162925329529543
sequenced_transition,fixed,46,0.009548530831696536,0.62,0.6164632241799396
sequenced_transition,fixed,47,0.009374197122348663,0.62,0.616527797385882
sequenced_transition,fixed,48,0.009324388594699121,0.62,0.6165462464645235
sequenced_transition,fixed,49,0.00929493335559633,0.62,0.6165571566850871
sequenced_transition,fixed,50,0.00927721099837593,0.62,0.6165637210462016
sequenced_transition,fixed,51,0.009270710188363824,0.62,0.6165661289462301
sequenced_transition,fixed,52,0.00929443828114409,0.62,0.6165573400606642
sequenced_transition,fixed,53,0.009287652536360318,0.62,0.6165598535005321
sequenced_transition,fixed,54,0.009286477951875238,0.62,0.6165602885666254
sequenced_transition,fixed,55,0.009291183152972064,0.62,0.6165585457601391
sequenced_transition,fixed,56,0.00927440890810125,0.62,0.6165647589404393
sequenced_transition,fixed,57,0.009265376161663548,0.62,0.6165681046697198
sequenced_transition,fixed,58,0.009276607389805982,0.62,0.6165639446228158
sequenced_transition,fixed,59,0.009258415190631695,0.62,0.61657068301339
sequenced_transition,fixed,60,0.009272241768215523,0.62,0.616565561649053
sequenced_transition,fixed,61,0.009279967465750046,0.62,0.6165627000506861
sequenced_transition,fixed,62,0.009272907762322879,0.62,0.6165653149648356
sequenced_transition,fixed,63,0.009294003067791755,0.62,0.6165575012636899
sequenced_transition,fixed,64,0.009292948262781296,0.62,0.6165578919634658
sequenced_transition,fixed,65,0.009282533205098123,0.62,0.6165617497008317
sequenced_transition,fixed,66,0.00927514438062863,0.62,0.6165644865214152
sequenced_transition,fixed,67,0.009262738920248634,0.62,0.6165690815039399
sequenced_transition,fixed,68,0.009291100340855264,0.62,0.6165585764337472
sequenced_transition,fixed,69,0.009282308516137637,0.62,0.6165618329256226
sequenced_transition,fixed,70,0.009286390168296708,0.62,0.6165603210816629
sequenced_transition,fixed,71,0.009264641224973337,0.62,0.6165683768902699
sequenced_transition,fixed,72,0.009272328433519985,0.62,0.6165655295482242
sequenced_transition,fixed,73,0.009277040163019239,0.62,0.6165637843236177
sequenced_transition,fixed,74,0.009272441378692386,0.62,0.6165654877133323
sequenced_transition,fixed,75,0.00926347403451151,0.62,0.6165688092176169
sequenced_transition,fixed,76,0.009263787198099461,0.62,0.616568693221824
sequenced_transition,fixed,77,0.009287148680439138,0.62,0.6165600401287653
sequenced_transition,fixed,78,0.009286637064785287,0.62,0.6165602296312035
sequenced_transition,fixed,79,0.00929683990307801,0.62,0.6165564504998999
sequenced_transition,fixed,80,0.009279705317835745,0.62,0.6148701789003004
sequenced_transition,fixed,81,0.008328478452024342,0.62,0.615396017111721
sequenced_transition,fixed,82,0.008085349175065657,0.62,0.6155304189760237
sequenced_transition,fixed,83,0.008034611324066618,0.62,0.615558466860056
sequenced_transition,fixed,84,0.008010010977593776,0.62,0.6155720659315862
sequenced_transition,fixed,85,0.008012111014241381,0.62,0.6155709050313274
sequenced_transition,fixed,86,0.00799338198967496,0.62,0.6155812584361077
sequenced_transition,fixed,87,0.007997588118991313,0.62,0.6155789332878215
sequenced_transition,fixed,88,0.00801208577227354,0.62,0.6155709189850872
sequenced_transition,fixed,89,0.00800233311318338,0.62,0.6155763102550322
sequenced_transition,fixed,90,0.00799566758006476,0.62,0.6155799949617402
sequenced_transition,fixed,91,0.007994039797590316,0.62,0.6155808947998921
sequenced_transition,fixed,92,0.007998284715832318,0.62,0.6155785482090879
sequenced_transition,fixed,93,0.007997238272631985,0.62,0.615579126682889
sequenced_transition,fixed,94,0.008007543882338666,0.62,0.6155734297418431
sequenced_transition,fixed,95,0.008004126296121314,0.62,0.6155753189835041
sequenced_transition,fixed,96,0.007992742024604245,0.62,0.6155816122087988
sequenced_transition,fixed,97,0.007996554943547738,0.62,0.6155795044272068
sequenced_transition,fixed,98,0.007998199579773239,0.62,0.6155785952723014
sequenced_transition,fixed,99,0.008002553928337137,0.62,0.6155761881884152
sequenced_transition,fixed,100,0.008010196431730496,0.62,0.6155719634125394
sequenced_transition,fixed,101,0.008015792823924032,0.62,0.6155688697269348
sequenced_transition,fixed,102,0.00800406895985061,0.62,0.6155753506789946
sequenced_transition,fixed,103,0.007999260516753561,0.62,0.6155780087863386
sequenced_transition,fixed,104,0.008000141596657304,0.62,0.6155775217253678
sequenced_transition,fixed,105,0.007993585020237937,0.62,0.6155811462008125
sequenced_transition,fixed,106,0.008005568300295569,0.62,0.6155745218435966
sequenced_transition,fixed,107,0.00800683142835406,0.62,0.6155738235864059
sequenced_transition,fixed,108,0.008001291301202515,0.62,0.6155768861686952
sequenced_transition,fixed,109,0.00800531225413701,0.62,0.615574663385913
sequenced_transition,fixed,110,0.0079945530349214,0.62,0.6155806110822954
sequenced_transition,fixed,111,0.00799649919686892,0.62,0.6155795352439709
sequenced_transition,fixed,112,0.008003348822974063,0.62,0.6155757487706599
sequenced_transition,fixed,113,0.008012533005932975,0.62,0.6155706717543202
sequenced_transition,fixed,114,0.00800405049338328,0.62,0.6155753608872577
sequenced_transition,fixed,115,0.008012492881870491,0.62,0.615570693934902
sequenced_transition,fixed,116,0.008000757997966243,0.62,0.6155771809787243
sequenced_transition,fixed,117,0.00800012208400594,0.62,0.6155775325119616
sequenced_transition,fixed,118,0.008016915453818283,0.62,0.6155682491371293
sequenced_transition,fixed,119,0.007998262202572265,0.62,0.6155785606544181
sequenced_transition,fixed,120,0.008008515143613849,0.62,0.6155728928286103
unconditional_protection,endogenous,0,0.3,0.62,0.56072
unconditional_protection,endogenous,1,0.3308107027643102,0.6103415240603787,0.5481692497554316
unconditional_protection,endogenous,2,0.36378240780997856,0.599636202201446,0.5351697882091176
unconditional_protection,endogenous,3,0.4023172242408196,0.588100906555415,0.5214556340155461
unconditional_protection,endogenous,4,0.44504571231474366,0.5754813987782104,0.5073841731623693
unconditional_protection,endogenous,5,0.49013309932779986,0.561625411926497,0.4934446723452651
unconditional_protection,endogenous,6,0.5384574521164576,0.5475786419903081,0.48025279610726557
unconditional_protection,endogenous,7,0.5900392362710102,0.5324935104136186,0.4676512001916593
unconditional_protection,endogenous,8,0.6425524325939755,0.5157917710829166,0.4559242926164693
unconditional_protection,endogenous,9,0.6945974424196119,0.4985058537193984,0.4457907147210509
unconditional_protection,endogenous,10,0.7445988896162627,0.48032054102965605,0.4373446843320878
unconditional_protection,endogenous,11,0.7916282114383774,0.46145409932174897,0.43067993163806206
unconditional_protection,endogenous,12,0.8335432947933561,0.44210289432812955,0.42582099919998945
unconditional_protection,endogenous,13,0.8695489630547804,0.42276622719092394,0.4225739394914435
unconditional_protection,endogenous,14,0.8995327790511635,0.4028087167312089,0.4205402811852193
unconditional_protection,endogenous,15,0.9236132388997979,0.38344368242427507,0.4195119970198083
unconditional_protection,endogenous,16,0.9419657213221374,0.3647733435812898,0.4191249671762768
unconditional_protection,endogenous,17,0.9554388976967445,0.34624802780427855,0.4190571258052595
unconditional_protection,endogenous,18,0.965114566029578,0.3285865905076308,0.41916281659884524
unconditional_protection,endogenous,19,0.9718450641487603,0.3110143155978827,0.4192887069781835
unconditional_protection,endogenous,20,0.9765903586919857,0.2948635307012615,0.41943149756072173
unconditional_protection,endogenous,21,0.979868004649199,0.27932614440929276,0.41953186286247823
unconditional_protection,endogenous,22,0.9819873396378822,0.26432505241113263,0.419560565883776
unconditional_protection,endogenous,23,0.9834932374780426,0.25007163406595284,0.41956127726494113
unconditional_protection,endogenous,24,0.984510872552165,0.23652425556625645,0.41952537718081984
unconditional_protection,endogenous,25,0.9852359994954407,0.2240561767932423,0.4194754108083995
unconditional_protection,endogenous,26,0.9857427317995149,0.21172607903013568,0.419399433616244
unconditional_protection,endogenous,27,0.9861634961182264,0.20031474533332322,0.41932969491688465
unconditional_protection,endogenous,28,0.9865051438810374,0.18979500093660892,0.419263244727451
unconditional_protection,endogenous,29,0.9867342427369002,0.17961353878303266,0.41918096013118755
unconditional_protection,endogenous,30,0.9869212820962199,0.17000244277783794,0.41910072852731933
unconditional_protection,endogenous,31,0.9871442366743084,0.16103485615004373,0.4190415971108211
unconditional_protection,endogenous,32,0.987355697773514,0.15225371146401404,0.4189853748478987
unconditional_protection,endogenous,33,0.9874933021722189,0.1442087269671076,0.4189224040557282
unconditional_protection,endogenous,34,0.987597184198447,0.13613706179696314,0.4188512037016708
unconditional_protection,endogenous,35,0.9877370649076267,0.12875433063803146,0.4188002836978512
unconditional_protection,endogenous,36,0.9878278354172065,0.12190972210314437,0.41874363903151807
unconditional_protection,endogenous,37,0.9879516327597682,0.11550751254370392,0.41870396833093837
unconditional_protection,endogenous,38,0.988032750538052,0.109533541385924,0.41865716470212433
unconditional_protection,endogenous,39,0.9881589538658113,0.10358127993965563,0.41862628233977206
unconditional_protection,endogenous,40,0.9882625846046045,0.09816414394605504,0.4185953021960951
